,title,region,version,crc32,status,Project Lunar Version,notes,EXTRA FILES,,,,,,,,,,,,,,,,,
,Sonic & Knuckles + Sonic The Hedgehog 3,USA,,63522553,Works with patch,1.0.31.34721,Apply patch to the rom (Sonic & Knuckles + Sonic The Hedgehog 3 (USA).md),,,,,,,,,,,,,,,,,,
,Sonic & Knuckles + Sonic The Hedgehog 3,Europe,,92F0929E,Works with patch,1.0.31.34721,Apply patch to the rom (Sonic & Knuckles + Sonic The Hedgehog 3 (Europe).md),,,,,,,,,,,,,,,,,,
,Sonic & Knuckles + Sonic The Hedgehog 3,Japan,,0C06AA82,Works with patch,1.0.31.34721,Apply patch to the rom (Sonic & Knuckles + Sonic The Hedgehog 3 (Japan).md),,,,,,,,,,,,,,,,,,
,Sonic 3,Europe,,6A632503,Works,1.0.7257.38253,,,,,,,,,,,,,,,,,,,
,Sonic 3D Blast ~ Sonic 3D Flickies' Island,"USA, Europe, Korea",,44A2CA44,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 1,World,f1,8224B94C,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 1,World,h1C,35468057,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 1,World,h2C,19A2C2EF,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 1,World,h3C,85C2F439,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f1,9C62E7E0,Doesn't Work,1.0.25.411117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f1+1C,591DB650,Doesn't Work,1.0.25.411117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f1+2C,CFA150DF,Doesn't Work,1.0.25.411117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f1+3C,5D8F4F5C,Doesn't Work,1.0.25.411117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f2,2AC4BB22,Doesn't Work,1.0.25.411117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f2+1C,3857A1F3,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f2+2C,46B876D7,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,f2+3C,57CE371F,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic and Knuckles & Sonic 3,World,o1,952FD41C,Doesn't work,1.0.25.41117,Loads Sonic and Knuckles instead,,,,,,,,,,,,,,,,,,
,Sonic Compilation,Europe,,8C70B84E,Works,1.0.7257.38253,Force PAL Region or it will region lock,,,,,,,,,,,,,,,,,,
,Sonic Compilation ~ Sonic Classics,"USA, Europe, Korea",Rev A,95B5E8D7,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic Eraser,Japan,SegaNet,62D8A0E7,Works,1.0.7251.41832,,,,,,,,,,,,,,,,,,,
,Sonic Spinball,Europe,,AEA0786D,Doesn't Work,1.0.7257.32562,"Region locked, even with forced header",,,,,,,,,,,,,,,,,,
,Sonic Spinball,Japan,,ACD08CE8,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sonic Spinball,USA,,677206CB,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sonic Spinball,USA,Sega Channel,82C55A36,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog,"Japan, Korea",,AFE05EEE,Works,1.0.7257.32562, 60hz fix?,,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog,"USA, Europe",,F9394E97,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog,Japan,Virtual Console,6382B2C5,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 2,World,,24AB4C3A,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 2,World,Rev A,7B905383,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 2,World,Rev B,F23AD4B3,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 2,"USA, Europe",Virtual Console,92D8817D,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 3,"Japan, Korea",,F4951D1F,Works,1.0.7257.32562,60hz fix?,,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 3,USA,,9BC192CE,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sonic The Hedgehog 3,USA,Sega Channel,EBC0AF69,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sorcer Kingdom,Japan,,944135CA,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sorcerer's Kingdom,USA,,CBE6C1EA,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sorcerer's Kingdom,USA,Rev A,BB1FC9CE,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sorcerian,Japan,,A143A8C5,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sorcerian,Japan,Rev 1 (Virtual Console),B60137E0,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Space Funky B.O.B.,Japan,,E9310D3B,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Space Harrier II,World,,E5C9CBB0,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Space Invaders '91,USA,,BB83B528,Works,,,,,,,,,,,,,,,,,,,,
,Space Invaders 90,Japan,,22ADBD66,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sparkster,Europe,,D63E9F2D,Works,1.0.7257.32562,Downscale screen,,,,,,,,,,,,,,,,,,
,Sparkster,USA,,6BDB14ED,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Sparkster - Rocket Knight Adventures 2,Japan,,914EC662,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Speedball 2,Europe,,056A6E03,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Speedball 2,Japan,,F5442334,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Speedball 2 - Brutal Deluxe,USA,,9FC340A7,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Spider-Man,"USA, Europe",Acclaim,11B5B590,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Spider-Man,World,Sega,70AB775F,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Spider-Man . Venom - Maximum Carnage,World,,8FA0B6E6,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Spider-Man X-Men - Arcade's Revenge,Europe,,E7014092,Works,1.0.7257.32562,Downscale screen,,,,,,,,,,,,,,,,,,
,Spider-Man X-Men - Arcade's Revenge,"USA, Europe",,4A4414EA,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Spirou,Europe,,6634B130,Works,,,,,,,,,,,,,,,,,,,,
,Splatterhouse 2,Europe,,2559E03C,Works,,,,,,,,,,,,,,,,,,,,
,Splatterhouse 2,USA,,2D1766E9,Works,,,,,,,,,,,,,,,,,,,,
,Splatterhouse 3,USA,,00F05D07,Works,,,,,,,,,,,,,,,,,,,,
,Splatterhouse Part 2,Japan,,9FB70301,Works,,,,,,,,,,,,,,,,,,,,
,Splatterhouse Part 3,"Japan, Korea",,31B83D22,Works,,,,,,,,,,,,,,,,,,,,
,Sport Games,Brazil,,BC61AA50,Works,,,,,,,,,,,,,,,,,,,,
,Sports Talk Baseball,USA,,0DEB79C2,Doesn't Work,Locks up after title menu,,,,,,,,,,,,,,,,,,,
,Sports Talk Baseball,USA,f1,DA5ED8BB,Works,,,,,,,,,,,,,,,,,,,,
,Spot Goes to Hollywood,Europe,,FBE254EA,Works,,,,,,,,,,,,,,,,,,,,
,Spot Goes to Hollywood,USA,,BDAD1CBC,Works,,,,,,,,,,,,,,,,,,,,
,Star Cruiser,Japan,,2B75B52F,Works,,,,,,,,,,,,,,,,,,,,
,Star Trek - Deep Space Nine - Crossroads of Time,Europe,,D4B122F9,Works,,,,,,,,,,,,,,,,,,,,
,Star Trek - Deep Space Nine - Crossroads of Time,USA,,A771E1A4,Works,,,,,,,,,,,,,,,,,,,,
,Star Trek - The Next Generation - Echoes from the Past,USA,,272153FB,Works,,,,,,,,,,,,,,,,,,,,
,Star Trek - The Next Generation - Echoes from the Past,USA,Rev A,EF840EF2,Works,,,,,,,,,,,,,,,,,,,,
,Starflight,"USA, Europe",,D550C928,Doesn't Work,,,,,,,,,,,,,,,,,,,,
,Starflight,"USA, Europe",Rev A,1217DBEA,Doesn't Work,,,,,,,,,,,,,,,,,,,,
,Starflight,"USA, Europe",f1,90F0CF69,Works,1.0.29.29057,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Starflight,"USA, Europe",o1,40B17C73,Doesn't work,1.0.29.29057,Blackscreen after EA logo,,,,,,,,,,,,,,,,,,
,Starflight,"USA, Europe",o2,EF0EF344,Doesn't work,1.0.29.29057,Blackscreen after EA logo,,,,,,,,,,,,,,,,,,
,Stargate,"USA, Europe",,E587069E,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Steel Empire,USA,,D0E7A0B6,Works,,,,,,,,,,,,,,,,,,,,
,Steel Talons,"Japan, Korea",,04F388E6,Works,,,,,,,,,,,,,,,,,,,,
,Steel Talons,"USA, Europe",,10E4EC63,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Stormlord,Japan,,0B440FED,Works,,,,,,,,,,,,,,,,,,,,
,Stormlord,USA,,39AB50A5,Works,,,,,,,,,,,,,,,,,,,,
,"Story of Thor, The",Europe,,1110B0DB,Works,,,,,,,,,,,,,,,,,,,,
,"Story of Thor, The",Germany,,FA20D011,Works,,,,,,,,,,,,,,,,,,,,
,"Story of Thor, The",Korea,,EE1603C5,Works,,,,,,,,,,,,,,,,,,,,
,"Story of Thor, The",Spain,,4631F941,Works,,,,,,,,,,,,,,,,,,,,
,"Story of Thor, The - Hikari o Tsugumono",Japan,,4F39783C,Works,,,,,,,,,,,,,,,,,,,,
,Street Fighter II' - Special Champion Edition,Europe,,56D41136,Works,,,,,,,,,,,,,,,,,,,,
,Street Fighter II' - Special Champion Edition,USA,,13FE08A1,Works,,Force NTSC,,,,,,,,,,,,,,,,,,
,Street Fighter II' - Special Champion Edition,USA,Virtual Console,A81527B7,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Street Fighter II' - Special Champion Edition,Europe,Virtual Console,ED3F3E20,Works,1.0.7257.32562,Downscale screen,,,,,,,,,,,,,,,,,,
,Street Fighter II' Plus - Champion Edition,"Japan, Asia, Korea",,2E487EE3,Works,,,,,,,,,,,,,,,,,,,,
,Street Fighter II' Plus - Champion Edition,Japan,Virtual Console,95A351F5,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Street Racer,Europe,,1A58D5FE,Works,,,,,,,,,,,,,,,,,,,,
,Street Smart,"Japan, USA",,B1DEDFAD,Works,,,,,,,,,,,,,,,,,,,,
,Streets of Rage 2,USA,,E01FA526,Works,,,,,,,,,,,,,,,,,,,,
,Streets of Rage 3,"Asia, Korea",,90EF991E,Works,,,,,,,,,,,,,,,,,,,,
,Streets of Rage 3,Europe,,3B78135F,Works,,,,,,,,,,,,,,,,,,,,
,Streets of Rage 3,USA,,D5BB15D9,Works,,,,,,,,,,,,,,,,,,,,
,Strider,"USA, Europe",,B9D099A4,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Strider,"USA, Europe",Virtual Console,5B96A532,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Strider Hiryuu,"Japan, Korea",,859173F2,Works,,,,,,,,,,,,,,,,,,,,
,Strider Hiryuu,Japan,Virtual Console,62B2FD97,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Strider II,Europe,,E85E5270,Works,,,,,,,,,,,,,,,,,,,,
,Striker,Europe,,CC5D7AB2,Works,,,,,,,,,,,,,,,,,,,,
,Sub-Terrania,Europe,,E8CED28D,Works,,,,,,,,,,,,,,,,,,,,
,Sub-Terrania,Asia,,7638EA91,Works,,,,,,,,,,,,,,,,,,,,
,Sub-Terrania,USA,,DC3C6C45,Works,,,,,,,,,,,,,,,,,,,,
,Sunset Riders,Europe,,0FF33054,Works,,,,,,,,,,,,,,,,,,,,
,Sunset Riders,USA,,AC30C297,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Airwolf,Japan,,FA451982,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Baseball 2020,"USA, Europe",,C17ACEE5,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Battleship - The Classic Naval Combat Game,USA,,99CA1BFB,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Super Daisenryaku,Japan,,D50A166F,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Super Daisenryaku,Japan,Rev A,11645D6E,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Fantasy Zone,Europe,,927975BE,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Fantasy Zone,Japan,,767780D7,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super H.Q.,Japan,,AB2C52B0,Works,1.0.7255.29577,Downscaled Screen,,,,,,,,,,,,,,,,,,
,Super Hang-On,World,,CB2201A3,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Hang-On,World,Rev A,3877D107,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Hang-On,World,Sega Smash Pack,7E892199,Works,1.0.7257.32562,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super High Impact,USA,,B870C2F7,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Hydlide,Europe,,1FE2D90B,Works,1.0.7257.32562,Downscale screen,,,,,,,,,,,,,,,,,,
,Super Hydlide,Japan,,599BE386,Doesn't Work,1.0.7255.29577,Lock on character selection screen,,,,,,,,,,,,,,,,,,
,Super Hydlide,USA,,1335DDAA,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Kick Off,Europe,,F43793FF,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super League,Europe,,55BAEC6E,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super League,Japan,,EA13CB1D,Works,,,,,,,,,,,,,,,,,,,,
,Super Monaco GP,USA,Rev C,725018EE,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Monaco GP,"Japan, USA",,90F9BAB3,Works,1.0.7257.32562,,,,,,,,,,,,,,,,,,,
,Super Monaco GP,"Japan, Europe",Rev A,B1823595,Works,1.0.7257.32562,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,Super Monaco GP,"Japan, Europe",Rev B,BE91B28A,Works,1.0.7257.32562,Force Japan (NTSC),,,,,,,,,,,,,,,,,,
,Super Real Basketball,Europe,,F04765BA,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Real Basketball,"Japan, Korea",,4346E11A,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,"Super Shinobi II, The","Japan, Korea",,5B412816,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,"Super Shinobi, The",Japan,,5C7E5EA6,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Skidmarks,Europe,J-Cart,4A9C62F9,Doesn't Work,1.0.7255.29577,Blackscreen,,,,,,,,,,,,,,,,,,
,Super Skidmarks,Europe,h1C,6932F67C,Doesn't Work,1.0.29.29057,Blackscreen,,,,,,,,,,,,,,,,,,
,Super Smash T.V.,"USA, Europe",,F22412B6,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Street Fighter II,Europe,,682C192F,Works,1.0.7255.29577,Downscaled Screen,,,,,,,,,,,,,,,,,,
,Super Street Fighter II,USA,,165DEFBF,Works,,,,,,,,,,,,,,,,,,,,
,Super Street Fighter II,USA,Virtual Console,0BDCCC83,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Street Fighter II,Europe,Virtual Console,BFDE41C8,Works,1.0.7255.29577,Downscaled Screen,,,,,,,,,,,,,,,,,,
,Super Street Fighter II - The New Challengers,Japan,,D8EEB2BD,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Street Fighter II - The New Challengers,Japan,Virtual Console,EA6E8AFC,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Thunder Blade,World,,B13087EE,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Super Volley Ball,Japan,,9B5C28EA,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Super Volleyball,USA,,85102799,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Superman,USA,,543A5869,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Superman - The Man of Steel,Europe,,7DB434BA,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Surging Aura,Japan,,65AC1D2B,Doesn't Work,1.0.7255.29577,Game crashes on first panel,,,,,,,,,,,,,,,,,,
,Surging Aura,Japan,h1C,BF42778F,Doesn't work,1.0.29.29057,Game crashes on first panel,,,,,,,,,,,,,,,,,,
,Surging Aura,Japan,f1,4BBF5756,Doesn't work,1.0.29.29057,Game crashes on first panel,,,,,,,,,,,,,,,,,,
,Surging Aura,Japan,f1+C,C9083DB6,Doesn't work,1.0.29.29057,Blackscreen,,,,,,,,,,,,,,,,,,
,Surging Aura,Japan,f2,4651566B,Doesn't work,1.0.29.29057,Blackscreen,,,,,,,,,,,,,,,,,,
,Sword of Sodan,Japan,,58EDB3F3,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Sword of Sodan,"USA, Europe",,9CB8468F,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sword of Vermilion,"USA, Europe",,EA1BC9AB,Works,1.0.31.34721,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sword of Vermilion,"USA, Europe",Sega Channel,F38C50BF,Works,1.0.31.34721,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Sword of Vermilion,Japan,,F38C50BF,Works,1.0.31.34721,,,,,,,,,,,,,,,,,,,
,Sword of Vermilion,Japan,o1,14935241,Doesn't Work,1.0.25.411117,E3: Please Shutdown,,,,,,,,,,,,,,,,,,
,Sword of Vermilion,"USA, Europe",h1C,A199ED05,Doesn't Work,1.0.25.411117,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Syd of Valis,USA,,37DC0108,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Sylvester and Tweety in Cagey Capers ~ Sylvester & Tweety in Cagey Capers,"USA, Europe",,89FC54CE,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Syndicate,"USA, Europe",,95BBF87B,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,T2 - Terminator 2 - Judgment Day,"USA, Europe",,2F75E896,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,T2 - The Arcade Game,"USA, Europe",,A1264F17,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,T2 - The Arcade Game,Japan,,5E6FE52C,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Taikou Risshiden,Japan,,F96FE15B,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,TaleSpin,"USA, Europe",,F5C0C8D0,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Talmit's Adventure,Europe,,05DC3FFC,Works,,,,,,,,,,,,,,,,,,,,
,Target Earth,USA,,CDDF62D3,Doesn't Work,,E4: Please Shutdown,,,,,,,,,,,,,,,,,,
,Target Earth,USA,h1C,1D822C3A,Works,1.0.25.411117,,,,,,,,,,,,,,,,,,,
,Task Force Harrier EX,Japan,,E9A54EED,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Task Force Harrier EX,USA,,C8BB0257,Works,,,,,,,,,,,,,,,,,,,,
,Tatsujin ~ Truxton,World,,5BD0882D,Has Problems,1.0.7253.41616,No Audio,,,,,,,,,,,,,,,,,,
,Taz in Escape from Mars,Europe,,62100099,Works,,,,,,,,,,,,,,,,,,,,
,Taz in Escape from Mars,USA,,62009F8C,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Taz-Mania,World,,0E901F45,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Team USA Basketball,"USA, Europe",,A0CAF97E,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,TechnoClash,"USA, Europe",,4E65E483,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Technocop,USA,,7459AD06,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super Baseball,USA,,227A1178,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super Bowl,Japan,,90C6E20C,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tecmo Super Bowl,USA,,BD5933EE,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super Bowl II - Special Edition,Japan,,32FB633D,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tecmo Super Bowl II - Special Edition,USA,,0A0E67D8,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super Bowl III - Final Edition,USA,,AAE4089F,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super Hockey,USA,,5F86DDC9,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super NBA Basketball,Japan,,79F33EB6,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo Super NBA Basketball,USA,,53913991,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo World Cup,USA,,CAF8EB2C,Works,,,,,,,,,,,,,,,,,,,,
,Tecmo World Cup '92,Japan,,5E93C8B0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Teddy Boy Blues,Japan,SegaNet,733D2EB3,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Teenage Mutant Hero Turtles - The Hyperstone Heist,Europe,,966D5286,Has Problems,1.0.7255.29577,"50Hz and no in-game audio, downscaled image",,,,,,,,,,,,,,,,,,
,Teenage Mutant Hero Turtles - The Hyperstone Heist,Europe,h1C,EFD42B91,Has Problems,1.0.25.411117,"50Hz and no in-game audio, downscaled image",,,,,,,,,,,,,,,,,,
,Teenage Mutant Hero Turtles - Tournament Fighters,Europe,,3CD2B7E6,Works,,,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - Return of the Shredder,Japan,,1B003498,Has Problems,1.0.33.41297,No Audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - Return of the Shredder,Japan,h1C,A7279C8C,Has Problems,1.0.33.41297,No Audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - Return of the Shredder,Japan,f1,61631127,Has Problems,1.0.33.41297,No Audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - The Hyperstone Heist,USA,,679C41DE,Has Problems,,50Hz and no in-game audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - The Hyperstone Heist,USA,f1,6D97C10B,Has Problems,1.0.25.411117,50Hz and no in-game audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - The Hyperstone Heist,USA,h1C,84595DAE,Has Problems,1.0.25.411117,50Hz and no in-game audio,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - Tournament Fighters,Japan,,8843F2C9,Works,,,,,,,,,,,,,,,,,,,,
,Teenage Mutant Ninja Turtles - Tournament Fighters,USA,,95B5484D,Works,,,,,,,,,,,,,,,,,,,,
,Teitoku no Ketsudan,Japan,,9B08E4E4,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tel-Tel Mahjong,Japan,,44817E92,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tel-Tel Stadium,Japan,,54CF8C29,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,"Terminator, The",Europe,,15F4D302,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,"Terminator, The",USA,,31A629BE,Works,,,,,,,,,,,,,,,,,,,,
,Tetris,Japan,,4CE90DB0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Theme Park,"USA, Europe",,289DA2C5,Works,,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Thomas the Tank Engine & Friends,USA,,1A406299,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Force II,"USA, Europe",,9B1561B3,Works,1.0.7255.29577,Force USA (NTSC),,,,,,,,,,,,,,,,,,
,Thunder Force II MD,Japan,,E75EC3E0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Force III,"Japan, USA",,1B3F399A,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Force IV,Europe,,E7E3C05B,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Force IV,Japan,,8D606480,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Fox,Japan,,ECA6CFFA,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Fox,USA,,5463F50F,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Thunder Pro Wrestling Retsuden,Japan,,24408C73,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,"Tick, The",USA,,425132F0,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Time Dominator 1st,"Japan, Korea",,7EBA7A5C,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Time Killers,Europe,,A4F48A1A,Doesn't Work,1.0.7255.29577,Black Screen,,,,,,,,,,,,,,,,,,
,Time Killers,USA,,4B5F52AC,Doesn't Work,1.0.7255.29577,Black Screen,,,,,,,,,,,,,,,,,,
,Time Killers,USA,f1,0E360510,Has Problems,1.0.25.411117,Laggy and audio glitches,,,,,,,,,,,,,,,,,,
,Tinhead,USA,Ballistic,D6724B84,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tinhead,USA,Spectrum HoloByte,ADA75F2F,Works,1.0.7255.29577,,,,,,,,,,,,,,,,,,,
,Tintin in Tibet,Europe,,4243CAF3,Works,1.0.7255.29577,Downscaled Screen,,,,,,,,,,,,,,,,,,
,Tiny Toon Adventures,Korea,,4CA3A8FB,Doesn't Work,1.0.7255.29577,Freeze on Konami logo,,,,,,,,,,,,,,,,,,
,Tiny Toon Adventures - ACME All-Stars,Europe,,1227B2B2,Works,1.0.7255.29577,Downscaled Screen on some parts,,,,,,,,,,,,,,,,,,
